,artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
2399,A Tribe Called Quest,1.54329,0.36401999999999995,251.14077000000003,0.0,0.770040695,2.0,0.161,-10.086,1,0.704098839,248.581,0.36401999999999995,102.829,rap,4.0,Scenario,1991
2400,Kings Of Leon,0.32841,0.32841,225.27955,3.077,0.8457688659999999,11.0,0.682,-6.205,0,0.5656665820000001,219.852,0.08598,127.006,rock,4.0,My Party (Kenna Remix),2007
2401,Pentangle,0.9944200000000001,0.48181,159.68608,0.177,0.646527637,4.0,0.223,-17.15,0,,148.138,0.22612,121.884,british invasion,4.0,Hole In The Coal,0
2402,Jaime Urrutia,0.48107,0.48107,213.68117999999998,0.0,0.49428210200000006,2.0,0.746,-4.316,1,,207.673,0.20779,72.91,rock,4.0,Suite nupcial (directo Enjoy 07),0
2403,Cobra Killer,2.1198799999999998,0.71294,112.19546000000001,0.9490000000000001,0.6317418020000001,3.0,0.461,-10.672,0,0.340922756,109.12799999999999,0.24395999999999998,86.96,folk,3.0,Kick Jump - Part Jump,1998
2404,Shaman,0.08096,0.08096,445.77914000000004,0.287,0.617787589,9.0,0.474,-10.329,1,0.0,425.842,0.08096,138.001,trance,4.0,Battle Of The Tom Tom,0
2405,Nicholas,0.76782,0.08596000000000001,152.68526,0.409,0.482952252,9.0,0.0,-12.504000000000001,1,,149.409,0.08596000000000001,180.87400000000002,ccm,4.0,Poaki,0
2406,Marvin Sapp,0.39953,0.39953,264.09751,0.125,0.733714697,9.0,0.35200000000000004,-8.299,0,0.319565987,253.243,0.08988,97.022,gospel,4.0,Smile,0
2407,Tel Basta,0.83842,0.34196,220.36853,0.0,0.245370723,9.0,0.42100000000000004,-12.383,0,,209.31,0.34196,120.34899999999999,world beat,3.0,Im Poured Out Like Water,1996
2408,Van Halen,0.5382,0.2152,248.00607999999997,0.0,0.7446412459999999,1.0,1.0,-6.635,1,0.589015659,238.887,0.0529,184.012,metal,4.0,Dirty Movies (Album Version),1981
2409,Teenage Fanclub,0.73393,0.25775,204.77342,0.20600000000000002,0.684894723,8.0,0.8540000000000001,-5.013,1,0.6720729759999999,195.622,0.02441,127.811,pop,4.0,The Sun Shines From You,2000
2410,Epidemic,0.58038,0.11563,205.19138,0.16,0.535655467,2.0,0.374,-5.192,1,,198.165,0.11563,129.333,grunge,4.0,Catalyst (LP Version),0
2411,Dark Fortress,0.85729,0.33664,459.33669000000003,17.09,0.6339327260000001,1.0,0.017,-7.57,1,0.709909938,459.337,0.07502,115.37,metal,4.0,Ghastly Indoctrination,2006
2412,Eddie Turner,2.23185,1.57441,306.78159,3.1,0.45074317799999997,2.0,0.591,-6.398,0,0.5317220979999999,287.85200000000003,1.41067,91.084,blues,4.0,Rise,2005
2413,Los Chichos,0.03835,0.03835,242.80771000000001,0.0,0.561589946,5.0,0.129,-8.707,0,,234.185,0.03835,152.857,flamenco,4.0,Vuelve Junto A Mi,1979
2414,Birmingham Jubilee Singers,0.3063,0.3063,184.00608,0.491,0.338370155,10.0,0.469,-14.886,1,,178.12,0.3063,81.64699999999999,gospel,4.0,Toot Toot Dixie Bound,0
2415,Jimmy Wakely,15.8494,0.80233,171.4673,0.0,0.39413854,0.0,0.052000000000000005,-13.683,1,0.0,165.965,0.46148,88.314,country,7.0,Midnight Wind,0
2416,Deodato,0.7871100000000001,0.23711,378.09587,0.20600000000000002,0.506976844,10.0,0.455,-13.362,0,0.49448951799999996,355.75300000000004,0.23711,113.52,jazz,4.0,Night Cruiser (Album Version),0
2417,Jeff & Sheri Easter,0.59737,0.21128000000000002,241.99791000000002,2.705,0.535292736,9.0,0.483,-8.17,1,,232.588,0.21128000000000002,156.139,gospel,4.0,There Is a Way,0
2418,X-Raided,0.76928,0.057710000000000004,247.37913999999998,0.0,0.624573379,7.0,0.179,-10.068999999999999,1,,237.9,0.057710000000000004,84.973,rap,4.0,Assisted Suicide 2.5,0
2419,Kary Ng,2.02787,0.69785,188.36853,0.446,0.372221927,6.0,0.57,-3.616,0,,185.35299999999998,0.47636999999999996,90.139,pop,5.0,Lian Ai Tian Chi,0
2420,Jeff Beck Group,2.7324599999999997,0.26261,340.34893,2.305,0.528736353,2.0,0.815,-13.637,1,0.34759285100000004,330.00199999999995,0.05823,98.087,blues,5.0,Ice Cream Cakes,1972
2421,Malina,0.14215999999999998,0.14215999999999998,239.72526000000002,0.252,0.47075393200000004,11.0,0.691,-5.497000000000001,0,0.0,232.25799999999998,0.14215999999999998,153.998,crunk,4.0,Shagi po bitomu steklu,0
2422,Mista,0.78428,0.0763,259.3171,0.183,0.5667479679999999,1.0,0.0,-5.2,1,,255.002,0.0763,169.722,dubstep,4.0,If My Baby (LP Version),0
2423,Steve Smith,0.73378,0.73378,270.99383,2.943,0.5791375360000001,7.0,1.0,-7.992000000000001,1,0.229144104,261.66,0.73378,159.621,jazz,4.0,Better Off That Way,0
2424,Sugar Minott,0.79571,0.40508,226.40281000000002,0.11900000000000001,0.6069757370000001,11.0,0.314,-5.627000000000001,1,0.372530039,213.188,0.20976,154.585,reggae,4.0,Informer,2008
2425,Cedric Gervais Featuring Caroline,0.40931,0.40931,396.5122,0.154,0.6316306079999999,6.0,0.441,-10.047,1,,392.38199999999995,0.17217000000000002,84.676,house,5.0,Spirit in My Life (Earnshaws Instrumental),0
2426,The King Sisters & Alvino Rey,0.6796399999999999,0.16011,163.97016000000002,0.485,0.416147176,4.0,0.513,-10.814,0,,159.306,0.16011,100.72,calypso,4.0,The Army Air Corps,0
2427,Suzi Quatro,0.03968,0.03968,217.46892999999997,0.345,0.6273614470000001,4.0,0.924,-11.314,1,0.637783286,208.8,0.03968,168.165,rock,1.0,Mamas Boy,1979
2428,Humanzi,0.56545,0.24090999999999999,110.78485,2.519,0.563922089,7.0,0.765,-3.853,0,,105.62200000000001,0.07864,186.141,punk,4.0,Anxiety,0
2429,Gene Latter,0.09935,0.09935,167.00036,0.069,0.061512494,4.0,0.096,-13.135,1,,156.717,0.09935,86.949,soul,4.0,Groove It,0
2430,Billy May & His Orchestra,0.98329,0.98329,147.59138000000002,0.396,0.429693691,1.0,0.506,-22.729,1,0.0,140.79399999999998,0.5393,64.79,pop,1.0,Tenderly,0
2431,Kings Of Leon,0.27853,0.27853,168.82893,0.17300000000000001,0.8457688659999999,7.0,0.664,-6.537999999999999,1,0.9102250759999999,156.415,0.03157,125.875,rock,1.0,Genius,2003
2432,Kurupt_ Rosco_ Jayo Felony & 40 Glocc,0.8631,0.16435,192.86158999999998,0.0,0.632852017,10.0,0.32799999999999996,-14.922,0,,187.78599999999997,0.16435,174.762,rap,4.0,She Flock To Me,0
2433,Christie Hennessy,0.20829,0.20829,332.69506,2.206,0.413959942,9.0,1.0,-15.673,1,,313.295,0.20829,126.488,house,4.0,Roll Back The Clouds,0
2434,The Jeremy Spencer Band,0.7055,0.19337000000000001,206.05342,0.16,0.520933079,4.0,0.917,-9.1,1,0.264651658,198.722,0.19337000000000001,116.137,blues,4.0,Travellin (Album Version),0
2435,The Stooges,0.7998,0.7998,43.91138,0.24100000000000002,0.7326033940000001,11.0,0.0,-22.115,0,,43.911,0.467,100.353,rock,3.0,Studio Dialogue (#19),0
2436,Candy Lo,1.58174,0.04518,244.03546,0.223,0.484463044,0.0,0.569,-8.951,1,,238.21900000000002,0.04518,235.903,chinese music,7.0,Ji Nian Pin,0
2437,Flamin Groovies,0.58675,0.07295,199.96688999999998,0.293,0.5593175020000001,4.0,0.581,-5.24,1,0.661651391,195.274,0.07295,235.405,pop,4.0,Evil Hearted Ada,1971
2438,Eddie Cantor,1.23046,0.24578000000000003,145.31873000000002,0.24,0.41614102299999994,5.0,0.57,-24.705,1,0.21204540600000002,139.424,0.24578000000000003,122.887,easy listening,3.0,Thats The Kind Of Baby For Me,2000
2439,Marga Gomez,1.09161,0.4915,26.931790000000003,0.067,0.310776523,6.0,0.17800000000000002,-13.467,1,,26.932,0.19929000000000002,104.618,comedy,3.0,Introduction,0
2440,Roberto Roena,0.38695,0.38695,224.52200000000002,0.34299999999999997,0.46642700000000004,1.0,0.7120000000000001,-6.648,1,0.0,205.27599999999998,0.38695,126.291,salsa,7.0,Oriza Eh,0
2441,Tum Tum [DJ Drop Mix],0.20749,0.20749,87.14404,5.515,0.59249498,5.0,0.44,-9.285,1,,87.14399999999999,0.20749,159.252,rap,4.0,Definition Of A ZillaNaire,0
2442,Rocio Jurado,1.33704,0.5788399999999999,238.05342000000002,0.35200000000000004,0.501565375,9.0,0.484,-17.172,0,,225.495,0.39071999999999996,159.026,bulerias,4.0,Mi Amante Amigo,0
2443,Salieri,0.79571,0.09129,238.81097999999997,0.0,0.49511222899999996,4.0,0.526,-20.865,0,,219.893,0.09129,86.55,requiem,3.0,Now everybodys gone,0
2444,Royal S,0.49876000000000004,0.49876000000000004,95.9473,0.11900000000000001,0.49500978799999995,2.0,0.054000000000000006,-6.29,0,,90.78399999999999,0.16615,92.969,reggae,4.0,I.A.I,0
2445,Steve Chou,1.08574,0.6292800000000001,270.10567000000003,3.9530000000000003,0.422887557,6.0,0.7190000000000001,-9.592,1,,252.24400000000003,0.6292800000000001,131.889,chinese music,4.0,Yang Guang He Xu,0
2446,The Brooklyn Tabernacle Choir,0.44738999999999995,0.07808,226.66404,3.7960000000000003,0.559278494,8.0,0.718,-11.907,1,0.0,226.66400000000002,0.07808,162.987,gospel,4.0,Everything I Desire,1995
2447,Everyday Sunday,0.08206000000000001,0.08206000000000001,168.95955,0.07400000000000001,0.632856419,1.0,0.6829999999999999,-4.0169999999999995,1,0.601402939,163.614,0.08206000000000001,151.844,grunge,4.0,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),2007
2448,D.O.W.N.,0.31208,0.31208,265.66485,0.0,0.741132802,1.0,0.7879999999999999,-7.425,1,,253.457,0.04189,109.65899999999999,rock,4.0,I Dont Give A F**K,0
2449,Buckwheat Zydeco,0.90496,0.41686999999999996,246.49097999999998,0.307,0.556083173,6.0,0.125,-7.822,1,0.496175336,244.204,0.41686999999999996,124.57700000000001,blues,4.0,Hot Tamale Baby,1987
2450,Charley Pride,1.4251200000000002,1.4251200000000002,163.52608,1.061,0.580798778,0.0,0.698,-11.943,1,0.5580947629999999,158.84799999999998,1.12388,100.89299999999999,honky tonk,1.0,Let The Chips Fall,0
2451,Louis Prima & Keely Smith,1.09479,0.055810000000000005,239.51628,0.0,0.578998679,3.0,0.273,-10.937000000000001,1,,235.95,0.055810000000000005,116.596,pop,5.0,When Youre Smiling - Sheik Of Araby,0
2452,Yami Bolo,0.40142,0.0435,234.03057,0.19399999999999998,0.49550220700000003,6.0,0.03,-10.742,1,0.23677161100000002,227.637,0.0435,166.74900000000002,reggae,4.0,The Wonders,0
2453,Killswitch Engage,0.24416,0.24416,254.45832000000001,0.0,0.8878671459999999,8.0,0.152,-3.9019999999999997,1,0.604788516,233.291,0.10091,104.939,alternative,3.0,In A Dead World (Album Version),0
2454,Pardesi,0.57095,0.27435,368.32608,0.247,0.386383775,0.0,0.254,-7.071000000000001,1,,355.695,0.1242,202.03599999999997,bhangra,4.0,Dama Dam Mast Kalander,0
2455,Andy Griffith,1.13606,0.51176,190.85016000000002,0.0,0.5168736829999999,6.0,0.489,-10.238999999999999,0,0.0,176.257,0.19324000000000002,96.052,comedy,4.0,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),0
2456,Crazy Girl,0.97259,0.97259,323.00363,0.0,0.487066037,8.0,0.536,-5.5329999999999995,1,0.0,308.373,0.52007,91.99700000000001,electro,1.0,Get Picked Up,0
2457,Les Ogres De Barback,0.43799,0.43799,189.3873,0.35700000000000004,0.652367864,10.0,0.051,-8.789,1,0.437036204,166.725,0.23392,148.63299999999998,chanson,1.0,Printemps,1999
2458,Memphis Jug Band,0.48701000000000005,0.48701000000000005,161.54077,0.142,0.506126774,10.0,0.977,-15.963,1,,156.253,0.18252000000000002,97.75399999999999,country,1.0,Ambulance Man,2001
2459,Nelson Ned,0.12889,0.12889,241.57995,0.27,0.498663649,2.0,0.532,-3.892,1,,227.875,0.12889,156.029,jazz,4.0,La Barca,0
2460,Juan Farcik,1.3681,0.44623,325.85098,0.0,0.385430251,1.0,0.649,-13.015,1,,322.241,0.21575999999999998,130.007,house,4.0,Laziness,0
2461,MichAle Arnaud,1.81315,0.81383,172.01587,0.287,0.368134445,9.0,0.008,-10.635,0,,164.525,0.48346000000000006,61.994,chanson,5.0,Avec lui,0
2462,Saigon Kick,0.7316600000000001,0.18600999999999998,233.66485,0.0,0.52875006,0.0,0.858,-8.932,1,0.37598430200000005,223.579,0.18600999999999998,110.48700000000001,rock,4.0,ICU,0
2463,Nicho Hinojosa,0.81682,0.057629999999999994,183.17016,0.0,0.53915621,2.0,0.767,-8.579,1,0.562282077,175.38,0.057629999999999994,159.036,vocalist,4.0,Tomame O Dejame,0
2464,Lyrics Born,0.9893299999999999,0.28885,256.13016,0.0,0.528308349,11.0,0.8170000000000001,-4.316,0,0.425124658,253.41099999999997,0.11177999999999999,174.293,hip-hop,3.0,Over You (feat Joyo Velarde_ prod DJ Shadow),2005
2465,The Refreshments,0.10430999999999999,0.10430999999999999,195.39546,0.069,0.565452292,7.0,0.6779999999999999,-5.95,1,0.370025075,189.59099999999998,0.10430999999999999,191.43599999999998,grunge,1.0,My Girlfriends Friend,0
2466,Michael Jackson,1.60233,0.51445,192.57424,0.45,0.866519754,1.0,0.544,-7.98,1,,183.08900000000003,0.24558000000000002,110.28,motown,4.0,Just A Little Bit Of You,1975
2467,X-Raided,0.6249100000000001,0.29329,359.65342000000004,0.0,0.624573379,10.0,0.42700000000000005,-6.644,0,,359.653,0.12747999999999998,178.93400000000003,rap,4.0,Fuckin Wita Psycho,0
2468,The Nelons,0.39415,0.39415,237.03465,0.34,0.38148186100000003,11.0,0.608,-12.16,1,,233.332,0.11732000000000001,107.779,ccm,3.0,Only A Look,0
2469,DJ Nasty,0.41017,0.41017,191.84281000000001,0.0,0.582365879,1.0,0.465,-3.786,1,,191.843,0.21184,100.01299999999999,bass music,1.0,Do It,0
2470,Incubus,1.26229,0.27745,353.77587,0.0,0.8992795990000001,9.0,0.684,-8.744,1,0.70969929,349.79699999999997,0.27745,107.92200000000001,metal,4.0,Just A Phase,2001
2471,Irma Thomas,0.58226,0.25748000000000004,146.88608,0.363,0.623823768,5.0,0.34700000000000003,-10.22,0,0.405115722,134.72799999999998,0.25748000000000004,183.882,blues,3.0,Im Gonna Cry Til My Tears Run Dry,2004
2472,RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski,0.94739,0.13273,234.26567000000003,0.218,0.39174139399999997,10.0,0.35600000000000004,-18.149,1,,220.23,0.13273,77.235,opera,3.0,Werther - Lyric Drama in four Acts/Act I/RAave! Extase! Bonheur!,0
2473,Sizzla,0.039060000000000004,0.039060000000000004,197.48526,0.0,0.732571745,5.0,0.022000000000000002,-6.382000000000001,0,0.0,193.37,0.039060000000000004,131.868,dancehall,5.0,Love & Devotion,2003
2474,King Curtis with Jack Dupree,0.8495799999999999,0.09892000000000001,329.19465,0.20199999999999999,0.5756742189999999,5.0,0.6509999999999999,-11.922,1,,319.013,0.09892000000000001,158.121,rock,3.0,Everythings Gonna Be Alright (Live Version),0
2475,Omni,0.1707,0.1707,479.9473,0.0,0.558281487,10.0,0.863,-6.566,0,,472.06199999999995,0.04605,240.263,rock,4.0,It Is What It Is (feat. Anton X),0
2476,Michael McDonald,0.66494,0.19946,255.32036000000002,0.0,0.712675251,7.0,0.7020000000000001,-22.073,1,,229.785,0.19946,128.835,ballad,4.0,Losin End (LP Version),0
2477,Orchestra e Coro del Palacio de Bellas Artes Di CittA! del Messico_ Oliviero De Fabritiis_ Maria Call,0.28208,0.28208,370.99057,0.0,0.612858654,7.0,0.423,-21.08,1,,370.991,0.28208,114.40700000000001,opera,5.0,Atto Quarto: La Fatal Pietra Sovra Me Si Chiuse... (Radames) (Verdi),0
2478,Giuseppi Logan,1.71767,0.57473,454.94812,0.183,0.31557967,7.0,0.474,-12.517999999999999,1,0.0,446.148,0.28281999999999996,104.23100000000001,jazz,3.0,Bop Moon,0
2479,Radio Moscow,0.76956,0.03573,255.89506,0.0,0.616566081,0.0,0.612,-6.83,1,0.721199658,251.96,0.03573,163.08700000000002,blues,4.0,Broke Down,2009
2480,Vusi Mahlasela,0.77355,0.2776,250.48771000000002,4.632,0.59419662,2.0,1.0,-10.29,1,0.0,240.553,0.2776,120.024,world beat,3.0,Amdokwe,0
2481,Alacranes Musical,0.52959,0.17927,284.1073,0.0,0.7448912870000001,0.0,0.49200000000000005,-5.202000000000001,1,0.0,278.39,0.17927,168.144,tejano,3.0,Indita Mia (Album Version),0
2482,The Roches,0.19577999999999998,0.19577999999999998,243.51302,0.14800000000000002,0.5736123989999999,2.0,0.705,-19.514,1,0.0,232.908,0.19577999999999998,131.84,singer-songwriter,4.0,Mr. Sellack (Album Version),1979
2483,Tam Tam Go!,0.1922,0.1922,216.63302000000002,0.165,0.515044056,6.0,0.69,-6.55,1,,209.68200000000002,0.1922,133.45,pop,4.0,Hypnotise The Cat,0
2484,John D. Loudermilk,1.00768,0.05416,123.42811999999999,0.0,0.41424422899999996,0.0,0.024,-9.926,1,0.0,116.21,0.05416,133.582,blues,4.0,Nassau Town,0
2485,Tina Ann,0.29755,0.29755,395.62404,0.06,0.524834599,9.0,0.43200000000000005,-3.139,0,0.0,388.85900000000004,0.08126,135.037,house,4.0,Too Late (Orange Factory Extended Mix),2003
2486,Kraftwerk,0.69252,0.22810999999999998,272.03873,0.311,0.74151813,3.0,0.48200000000000004,-8.801,1,0.596027888,272.039,0.22810999999999998,132.026,electronic,4.0,Pocket Calculator (2009 Digital Remaster),0
2487,Conjunto Mar Azul,0.61693,0.61693,203.20608000000001,0.212,0.0,9.0,0.731,-9.062000000000001,0,,196.627,0.26798,97.667,charanga,1.0,Dime,0
2488,Pumpkin Buzzard,0.64468,0.64468,61.570159999999994,0.0,0.391108885,10.0,0.414,-7.477,1,,57.556000000000004,0.36612,87.406,metal,4.0,The Buzzards Back in Town (Live),0
2489,Margaret Becker,1.81634,0.96855,193.74975,2.508,0.830592507,7.0,0.645,-6.108,1,0.657700674,188.52900000000002,0.7497,141.72899999999998,reggae,4.0,Look Me In The Eye,0
2490,William Orbit,1.1807299999999998,0.36614,270.94158999999996,0.276,0.674970293,0.0,0.031,-20.607,1,,255.959,0.17325,146.389,house,5.0,Harry Flowers,1993
2491,Ron Goodwin,0.2159,0.2159,99.97015999999999,0.368,0.444677871,10.0,0.001,-16.333,1,0.21204540600000002,99.97,0.2159,71.22800000000001,easy listening,1.0,The Lull Before The Storm,1999
2492,The Elders,0.41676,0.41676,241.05751,4.272,0.557094505,7.0,0.7879999999999999,-6.454,1,0.445454526,236.042,0.41676,146.053,rock,4.0,Gonna Take a Miracle,0
2493,Stille Volk,2.86335,2.07144,276.37506,6.861000000000001,0.5650501379999999,5.0,0.0,-12.685,1,0.45076224200000004,269.009,2.07144,149.971,folk,4.0,Orgasme Tellurique,2003
2494,F-4,0.76507,0.28156,262.19057000000004,0.24100000000000002,0.536808945,5.0,0.382,-5.983,1,,256.83,0.04276,126.934,pop,4.0,SAMJHO NA,0
2495,Doug MacLeod,0.12963,0.12963,337.42322,0.21100000000000002,0.46741384399999997,2.0,1.0,-10.515999999999998,1,0.24816662399999997,323.82,0.12963,85.56,blues,3.0,The Sun Shine Down My Way,2004
2496,Jimmy Hughes,1.3981700000000001,0.37632,177.26649,0.322,0.452249986,4.0,0.6890000000000001,-6.952999999999999,0,0.576399981,172.46,0.37632,122.152,soul,4.0,Neighbor_ Neighbor,0
2497,Emotion Code,0.33497,0.33497,319.7122,0.316,0.314666669,10.0,0.6659999999999999,-15.857000000000001,1,0.0,289.28,0.0363,119.53399999999999,trance,3.0,Trace Of Time,0
2498,Stevie Ray Vaughan And Double Trouble,0.8523200000000001,0.38301999999999997,166.73914,0.061,0.78303711,8.0,0.649,-14.373,1,,162.865,0.14895,122.546,blues,4.0,Mary Had A Little Lamb,1988
2499,L7,1.18468,0.47597,163.13423999999998,0.212,0.64444361,2.0,0.177,-9.429,0,0.60146314,151.011,0.2953,85.82,grunge,3.0,This Aint Pleasure,1992
2500,Ma Rainey,0.48788000000000004,0.48788000000000004,183.53587,0.177,0.507110849,11.0,0.644,-14.853,1,,177.40599999999998,0.25789,103.054,blues,1.0,Hear Me Talking To You,0
2501,Bill Perry,0.85496,0.34243,217.88689,0.0,0.48376273200000003,9.0,0.138,-6.622999999999999,0,0.0,208.93900000000002,0.34243,107.083,blues,4.0,Man  On The Side,2004
2502,Billy Price_ Fred Chapellier,0.45009,0.45009,280.55465,0.078,0.354904645,9.0,0.106,-7.597,1,0.21204540600000002,276.91,0.18556,118.13600000000001,blues,1.0,The wrong woman,0
2503,Angela Dimitriou,0.07934,0.07934,99.7873,0.0,0.264713987,5.0,0.001,-11.947000000000001,0,,99.787,0.07934,129.972,folk,3.0,Den Mporo Na Figo,0
2504,Ann Hampton Callaway,2.7966599999999997,0.19798,347.79382999999996,0.226,0.5067739689999999,10.0,0.184,-17.462,1,0.610122756,335.61,0.19798,63.13399999999999,jazz,5.0,Skylark,0
2505,Corey / Shaquille ONeal,0.22096,0.22096,261.45914,0.131,0.6964005190000001,7.0,0.9420000000000001,-5.228,1,0.0,248.93,0.22096,131.98,soul,4.0,MVP,0
2506,Hatebreed (int License),2.02795,0.57265,174.28853,0.0,0.832757431,6.0,0.075,-3.7310000000000003,1,0.629071836,172.054,0.028730000000000002,82.69,punk,4.0,Between Hell and A Heartbeat [Explicit],0
2507,Moments In Grace,0.46991000000000005,0.46991000000000005,195.91791,4.1739999999999995,0.560201912,10.0,0.318,-6.2139999999999995,1,0.405115722,189.933,0.46991000000000005,145.14700000000002,emo,4.0,Broken Promises (album version),2004
2508,Connie Smith,0.90809,0.43395,125.67465,0.33399999999999996,0.49679462799999996,4.0,0.036000000000000004,-9.089,0,0.427446572,121.574,0.19569,124.916,country,4.0,Ill Come Running,2001
2509,Uphill Battle,2.07459,0.44121000000000005,166.37341999999998,0.0,0.46626221,7.0,0.235,-1.545,1,0.260338243,161.28,0.16459000000000001,108.25200000000001,metal,7.0,Thresh Hold,2004
2510,Barbara Fairchild,1.9489,0.6712100000000001,236.56444,0.257,0.428300267,9.0,0.373,-8.961,1,,226.644,0.34139,91.73899999999999,country,5.0,Boulevard In Heaven,0
2511,Orquesta AragA3n,0.20235999999999998,0.20235999999999998,182.85669,0.35100000000000003,0.508731241,6.0,0.622,-16.394000000000002,1,,180.396,0.20235999999999998,131.56799999999998,charanga,1.0,Mambo del Beso,0
2512,Wilks featuring pee wee ellis,1.7812400000000002,0.41326,210.80771000000001,0.0,0.351182454,1.0,0.046,-11.302,1,,202.937,0.41326,89.02600000000001,hip-hop,4.0,Boogie,0
2513,Nick Cave & The Bad Seeds,0.9043399999999999,0.50237,315.08853,0.444,0.681581305,7.0,0.768,-9.29,1,0.47643522,294.96299999999997,0.50237,153.768,rock,4.0,Stagger Lee,1996
2514,Dave And Ansel Collins,0.4153,0.4153,151.84933999999998,0.299,0.529379509,2.0,0.395,-14.3,1,0.262308997,139.244,0.14307,117.15700000000001,rock,4.0,Two Four One,1971
2515,Nine Inch Nails,0.39428,0.39428,256.83546,3.181,0.9057768890000001,9.0,0.203,-6.787000000000001,0,,254.25799999999998,0.16347,86.624,metal,3.0,Survivalism,2007
2516,DASOLA,2.74716,0.70102,145.08363,0.0,0.5576926170000001,0.0,0.009000000000000001,-10.499,0,,130.194,0.32347,77.581,metal,4.0,Provisoirement,0
2517,K-OS,1.2021,0.43565,161.51465,0.0,0.712662163,10.0,0.45899999999999996,-5.095,0,0.543788273,152.764,0.17847000000000002,78.971,hip-hop,4.0,AquaCityBoy,2006
2518,Pascal Obispo,0.78872,0.35991,231.00036,0.769,0.561272323,5.0,0.488,-13.690999999999999,0,0.0,209.717,0.1455,139.98,pop,4.0,Chlore,1994
2519,Bob Sinclar,0.11352999999999999,0.11352999999999999,342.69995,0.084,0.947327507,4.0,0.281,-6.635,1,,334.565,0.11352999999999999,127.932,pop,3.0,Lala Song (Matesi DJ Silverstatixremix,0
2520,John Brown,0.8659600000000001,0.39559,221.43955,0.125,0.641525136,0.0,0.535,-6.562,1,0.0,214.843,0.16501,129.977,trance,4.0,Sarah Palin {I Wanna Lay Pipe},0
2521,Buddy Miles,0.57023,0.11319000000000001,177.52771,0.305,0.596349854,4.0,0.8220000000000001,-6.736000000000001,1,,170.046,0.11319000000000001,130.173,blues,4.0,Santa Claus Is Coming To Town,0
2522,Tanto Metro & Devonte,1.9662,0.46598999999999996,208.45668999999998,0.409,0.43451098200000005,4.0,0.602,-8.148,1,0.0,204.03400000000002,0.21470999999999998,79.916,dancehall,3.0,Fat Tianne,0
2523,Mau Mau,0.50981,0.13856,255.55546,0.44,0.439907658,1.0,0.08900000000000001,-7.921,1,,245.365,0.13856,162.134,house,4.0,Neir,1992
2524,Michael McDonald,0.46305,0.46305,195.70893,0.322,0.712675251,0.0,0.45799999999999996,-4.2219999999999995,0,0.45371366700000004,181.725,0.46305,128.968,ballad,4.0,Nowhere To Run,0
2525,Darwin Hobbs,0.4374,0.4374,307.69587,0.40399999999999997,0.526515278,7.0,0.551,-10.44,0,0.233895617,297.935,0.10497999999999999,89.941,religious music,4.0,Mercy (Album Version),0
2526,The Black Crowes,0.58686,0.052410000000000005,348.89097999999996,0.0,0.7974207409999999,0.0,0.6459999999999999,-7.349,1,,344.712,0.052410000000000005,97.67200000000001,blues,4.0,Sting Me,1992
2527,Dee Clark,1.06386,0.4602,133.3024,0.0,0.53365014,7.0,0.359,-12.632,1,,119.089,0.1542,111.42200000000001,doo-wop,4.0,Youre Looking Good,2000
2528,Cocoa Tea,0.42331,0.42331,241.29261,0.19399999999999998,0.595645309,0.0,0.8079999999999999,-11.368,1,0.0,223.498,0.1537,99.89399999999999,dancehall,3.0,Cooling Out,1992
2529,IYOV,1.12619,0.53162,257.4624,0.0,0.33894309200000006,7.0,0.237,-4.063,0,0.0,244.042,0.13885999999999998,104.928,metal,4.0,I See War,0
2530,Claw Hammer,0.24231999999999998,0.24231999999999998,231.28771,0.261,0.40147959299999997,7.0,0.513,-6.914,1,,231.28799999999998,0.09345,204.06599999999997,alternative,4.0,Brother Brick Says,0
2531,Carlos Jimenez,0.9113399999999999,0.44215,324.98893,0.0,0.5034037889999999,1.0,0.44799999999999995,-8.232000000000001,1,,324.98900000000003,0.20814000000000002,127.99,jazz,4.0,Anita Loves,0
2532,Timo Maas,2.3269599999999997,0.6859999999999999,132.15302,7.93,0.691973119,3.0,0.085,-18.516,1,0.511424326,132.153,0.23884,76.57,house,3.0,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,0
2533,Kashief Lindo,1.03871,0.21818,190.37995,2.334,0.43668535700000005,3.0,0.451,-6.68,1,,184.74400000000003,0.21818,147.659,rock,3.0,If You Think You Are Lonely Now,0
2534,The Almost,1.06234,0.3316,187.11465,0.28800000000000003,0.829851317,7.0,0.433,-7.3870000000000005,1,0.569505199,187.115,0.14681,163.975,metal,4.0,Little Drummer Boy,2008
2535,Alas,0.6719,0.6719,628.2183200000001,0.251,0.529186614,7.0,0.215,-15.442,0,,593.525,0.13571,77.36399999999999,metal,1.0,Silencio De Aguas Profundas,0
2536,Sofi Marinova,0.60793,0.19477,190.17098000000001,2.363,0.44853054200000003,0.0,0.758,-4.978,0,0.0,183.072,0.19477,145.924,folk,4.0,Studen plamuk,0
